Company_ID,Comp_Name,Region,Emissions_in_KG,Power_MWh,Year
1115869,Company_1115869,South America,8796.215182403099,517.6565128914189,2025
1115902,Company_1115902,South America,13137.671509341413,977.0271313608202,2026
1115970,Company_1115970,Asia,42787467.701638184,256.8013562596685,2026
1116013,Company_1116013,Africa,39726941.77761341,934.6839447846174,2026
1116028,Company_1116028,North America,17897.77547823089,600.9140029615432,2026
1116034,Company_1116034,Europe,35591479.98145055,422.88839076388285,2025
1116037,Company_1116037,Africa,19166.13732527763,279.2358504624748,2024
1116040,Company_1116040,South America,8822750.940640384,764.0947442043761,2025
1116260,Company_1116260,South America,22965.568642330865,130.06234203983297,2024
1116299,Company_1116299,Europe,43446.11667144621,993.148282282848,2024
1116438,Company_1116438,Europe,10196.546609967261,787.1331879260068,2026
1116450,Company_1116450,Europe,28362.020196570043,886.914583262705,2025
1116580,Company_1116580,South America,17526.058787276612,946.0423195931496,2025
1116600,Company_1116600,North America,15791.21931463146,430.0438767067573,2024
1116627,Company_1116627,South America,40631.38049223422,648.0950739898807,2025
1116658,Company_1116658,Europe,31374560.066561054,869.1725760542006,2025
1116710,Company_1116710,Europe,46189619.54072588,829.3638029762571,2024
1116720,Company_1116720,South America,38967.83361653955,618.3908465957967,2024
1116804,Company_1116804,Asia,9139616.760307088,869.1392741495321,2025
1116836,Company_1116836,Asia,9070.136737174584,375.6762713254842,2025
1116858,Company_1116858,South America,40501943.24678586,970.4826066274576,2026
1116982,Company_1116982,Africa,38896.952785830574,956.8001997968258,2025
1117004,Company_1117004,North America,14124634.651582124,607.7194359431238,2024
1117134,Company_1117134,Europe,38851.39737669922,312.65159852802856,2026
1117224,Company_1117224,Africa,8913.637353700427,788.328907162289,2024
1117311,Company_1117311,Africa,13701.242497296265,542.2491556940904,2025
1117322,Company_1117322,North America,33962.4057937282,151.82290071429873,2026
1117347,Company_1117347,Asia,43756.920698898844,493.5846123811623,2025
1117448,Company_1117448,South America,11187.357412467796,825.5595008029447,2025
1117486,Company_1117486,Africa,40320921.84247085,281.589514898803,2025
1117538,Company_1117538,Europe,19608161.078316767,727.8085570481517,2026
1117573,Company_1117573,Europe,41675.44518396043,352.67520589517176,2026
1117642,Company_1117642,Europe,39313.64323880997,940.904130424782,2024
1117710,Company_1117710,North America,17773453.83791023,783.1774873689395,2025
1117739,Company_1117739,Africa,6850.252364429259,696.9818499844723,2026
1117819,Company_1117819,South America,20240775.22247399,937.838276097651,2026
1117854,Company_1117854,Europe,24805623.182764452,117.12960594545521,2024
1118014,Company_1118014,North America,17454.987759075673,800.4688312775548,2024
1118067,Company_1118067,South America,40938.16145328298,345.27343610021774,2025
1118098,Company_1118098,Asia,40436.95409524738,536.892279220481,2025
1118399,Company_1118399,Asia,38482.76811980899,843.9313894884762,2025
1118435,Company_1118435,Europe,21003176.537531245,519.0718831293511,2026
1118470,Company_1118470,Europe,11867.24539241783,630.1460321028659,2026
1118689,Company_1118689,Africa,14574.538345062345,324.0416917857649,2025
1118760,Company_1118760,Asia,34227.03914119769,142.26750323957774,2026
1118817,Company_1118817,Europe,18420738.428360432,952.4152062059077,2026
1118854,Company_1118854,Europe,22279.56472966533,622.8988384962597,2026
1118872,Company_1118872,North America,39905.431648129525,640.3105883698264,2024
1118980,Company_1118980,Europe,13904.482297881701,374.1923449329596,2025
1119035,Company_1119035,South America,6006.454014180097,539.7917073956886,2026
1119050,Company_1119050,Europe,45922081.80367215,839.2782069952277,2025
1119077,Company_1119077,Europe,10334692.924545279,565.5359681512624,2026
1119117,Company_1119117,North America,14391792.764644207,480.4707911959625,2026
1119268,Company_1119268,Europe,20636.95641079807,398.1286483273113,2026
1119312,Company_1119312,South America,26504.356670013014,717.0428809860178,2024
1119350,Company_1119350,Africa,23245.391199750975,382.16848890378367,2024
1119478,Company_1119478,Asia,35378822.25244868,568.8464518065766,2024
1119607,Company_1119607,North America,10868.443235675126,396.0350474541733,2026
1119698,Company_1119698,North America,41521.773710813,889.602646291778,2024
1119704,Company_1119704,Europe,7932777.851696832,470.69680917344937,2026
1119873,Company_1119873,Africa,46268.54597664396,252.6183416772719,2024
1119923,Company_1119923,Asia,20653311.878425587,742.3205181998501,2026
1119998,Company_1119998,Europe,12397.365600126002,121.67733200360263,2024
1120034,Company_1120034,South America,29389.450106429093,263.213080237826,2025
1120064,Company_1120064,Africa,47203.766551274326,630.3192322340769,2025
1120092,Company_1120092,South America,23390981.18425077,810.071079250647,2026
1120251,Company_1120251,Asia,30849274.541452482,359.17423244681515,2025
1120281,Company_1120281,South America,40060775.33474433,260.05106117412464,2024
1120341,Company_1120341,Asia,46348.07462871632,302.92249475115,2025
1120553,Company_1120553,South America,7120632.8360328805,587.9937339960901,2025
1120686,Company_1120686,North America,28344.589411502435,765.7488910581238,2026
1120692,Company_1120692,South America,30227834.760017104,305.57232204543993,2024
1120702,Company_1120702,Africa,28889.261390163032,653.6565444056089,2025
1120751,Company_1120751,Europe,7078.079829549764,958.788643233577,2026
1120754,Company_1120754,Asia,29062.08254443714,642.1376641196886,2025
1121072,Company_1121072,South America,9001620.252253855,687.7679051835081,2026
1121104,Company_1121104,Europe,43123.38470326924,199.68650460890035,2025
1121169,Company_1121169,Europe,41934981.06169511,444.02529525722787,2026
1121281,Company_1121281,North America,27214293.40091165,159.52430315603763,2024
1121386,Company_1121386,Asia,18054.125649074456,781.7450392061808,2026
1121457,Company_1121457,Europe,24651.58567769948,752.6829781568736,2026
1121484,Company_1121484,Asia,5996.6898306395215,977.0308960483317,2026
1121549,Company_1121549,Asia,23544845.999620795,200.3038410153182,2025
1121581,Company_1121581,Europe,19404.17521157951,296.0385159206922,2024
1121734,Company_1121734,Asia,42769953.665160164,358.34761864785827,2025
1121745,Company_1121745,Africa,32592131.926558603,125.82027036433921,2024
1121760,Company_1121760,North America,36214.990879765755,872.9423643761492,2024
1121943,Company_1121943,Asia,48690543.69451011,864.3986917795063,2024
1122032,Company_1122032,North America,37434074.44807487,376.6296320751957,2024
1122413,Company_1122413,Asia,44932.28124655728,422.23440686644085,2024
1122445,Company_1122445,South America,7308369.530928928,810.2360045286488,2025
1122459,Company_1122459,Europe,46446.08741930563,298.71627482225745,2025
1122481,Company_1122481,Africa,38221968.95809135,693.7154214469093,2024
1122537,Company_1122537,Europe,43343.04983488994,160.32930877128268,2024
1122736,Company_1122736,Africa,37638.902151053844,206.06740293030913,2025
1122916,Company_1122916,Europe,24366878.899112325,470.2332350041058,2025
1123128,Company_1123128,Asia,42885.59562425953,111.03158866444541,2024
1123340,Company_1123340,Africa,39185.04780183135,638.7950370257885,2024
1123537,Company_1123537,Africa,43464.352439201415,224.40990969887423,2024
1123540,Company_1123540,North America,24909649.485798348,242.435853577052,2025
1123542,Company_1123542,Asia,5925.708606185988,981.8435330552498,2025
1123603,Company_1123603,Africa,21196105.820671033,660.711780910431,2025
1123918,Company_1123918,Asia,5210740.633057065,408.72728342217556,2026
1124009,Company_1124009,Asia,10979.190509753249,296.4118343405012,2024
1124269,Company_1124269,Asia,41346.39834587675,190.5151902886246,2025
1124371,Company_1124371,North America,42526.22296063037,735.8065217859762,2024
1124419,Company_1124419,South America,6112056.57603762,360.3273308476512,2025
1124483,Company_1124483,South America,44826.48116968028,471.72188549366905,2024
1124542,Company_1124542,South America,41898.49171858879,885.780274053134,2025
1124636,Company_1124636,South America,49798644.315657794,853.197423545169,2026
1124669,Company_1124669,Africa,27910502.36246249,944.0784762179047,2024
1124765,Company_1124765,South America,34443.25802295091,866.0798667059157,2024
1124826,Company_1124826,South America,23101568.227294173,388.77900101732376,2024
1124872,Company_1124872,Africa,42161.6697904819,423.59786136340944,2024
1124939,Company_1124939,Europe,14064.380559289559,530.5819994640099,2024
1125049,Company_1125049,Europe,46466.55233725389,748.5448671378166,2025
1125218,Company_1125218,Asia,8009354.882684788,598.5709626894209,2025
1125291,Company_1125291,Asia,36650.0651928686,795.5695365386915,2025
1125318,Company_1125318,North America,28675.47524775611,186.82311122745608,2025
1125387,Company_1125387,Europe,20321118.74714129,219.4361468696796,2026
1125754,Company_1125754,North America,37554.79549600804,971.0578444377728,2026
1125781,Company_1125781,Africa,26326.377732934197,216.71029121111354,2026
1125967,Company_1125967,South America,9132135.062809722,857.1092892942304,2025
1126261,Company_1126261,Asia,35113.80230733915,839.9103638756161,2026
1126382,Company_1126382,Africa,15580940.04802954,589.1862133716461,2026
1126396,Company_1126396,Africa,34630384.270730995,322.6450968510886,2024
1126440,Company_1126440,North America,45605.41101893278,593.6447196257334,2026
1126624,Company_1126624,Africa,13577.796238686775,458.4772994524658,2026
1126636,Company_1126636,North America,5770.596012255907,974.1371969224825,2025
1126789,Company_1126789,Europe,16444.425081172747,857.9945395430752,2024
1126813,Company_1126813,Africa,42061.428537814376,829.1798512104393,2025
1126823,Company_1126823,North America,11499.763098534837,930.3984529782283,2024
1126853,Company_1126853,North America,46447.56622630353,887.1428705990495,2026
1126903,Company_1126903,Asia,49911.27777776694,273.08318122722653,2025
1126998,Company_1126998,Africa,30969593.45317665,215.96687520894523,2024
1127138,Company_1127138,North America,38536951.02109752,109.70395222093812,2025
1127168,Company_1127168,South America,39627864.27977958,460.47314903278243,2026
1127379,Company_1127379,South America,41009.422280471204,484.51123970575736,2025
1127488,Company_1127488,Africa,31010.663970319987,947.4053524839779,2024
1127609,Company_1127609,Africa,40220.18508285111,344.5351137251529,2025
1127734,Company_1127734,Europe,31687.960989717005,730.6104717051217,2025
1127777,Company_1127777,Europe,7297.54034606187,117.62660483924155,2024
1127809,Company_1127809,Asia,31955494.729699064,741.7224010162037,2024
1127919,Company_1127919,Africa,48785609.937432446,266.32569465742245,2026
1127928,Company_1127928,North America,10210.250223826228,849.5717146826515,2025
1128171,Company_1128171,Africa,8185.976871659961,635.856111807596,2026
1128235,Company_1128235,Europe,37417493.387556806,499.28144342440334,2024
1128297,Company_1128297,Asia,38452474.22984917,297.6060356989756,2024
1128367,Company_1128367,Europe,34916.8541931049,326.828952787205,2024
1128463,Company_1128463,South America,27222323.545299448,878.3972702569578,2025
1128620,Company_1128620,Europe,35411883.09286024,795.0084890906099,2025
1128689,Company_1128689,North America,37915.89473678899,872.6965026644182,2025
1128769,Company_1128769,Europe,31252.420369880314,626.7008839154533,2026
1000165,Company_1000165,Europe,46059.99166549428,390.3080131062481,2025
1000420,Company_1000420,North America,10684803.782902708,402.2813848389609,2025
1000543,Company_1000543,Asia,24946343.592707153,206.53899158512291,2024
1000738,Company_1000738,Africa,11104.745977376082,598.9371777630954,2026
1000831,Company_1000831,Asia,18881.40418695844,613.7754271548124,2024
1000834,Company_1000834,Africa,37863334.909833536,918.5350674003655,2025
1000905,Company_1000905,Europe,11647434.410271501,812.1780439753713,2025
1000956,Company_1000956,Europe,48097.13035169777,660.6658292873753,2024
1001069,Company_1001069,Europe,38253184.063994214,967.1759286428436,2026
1001471,Company_1001471,North America,11307055.217589473,926.143794487191,2025
1001480,Company_1001480,Asia,41516.644210661354,777.615485386335,2024
1001565,Company_1001565,South America,10044205.680226522,586.5764956398199,2026
1001573,Company_1001573,South America,48136.54397672635,139.53400582191074,2026
1001763,Company_1001763,North America,29090.19725856155,146.54617303094045,2026
1001794,Company_1001794,North America,22093.17932948281,335.79681090921207,2026
1001808,Company_1001808,North America,36089057.86790713,549.4312601017757,2026
1001824,Company_1001824,North America,12899582.482229486,133.50661640298745,2025
1001939,Company_1001939,Europe,19295.921583622257,957.3745971284578,2025
1001979,Company_1001979,Europe,29780.046384143665,374.9663886627642,2024
1002037,Company_1002037,Asia,33033295.47382344,919.5776115899985,2025
1002087,Company_1002087,South America,28265.33764423983,203.7759409768837,2024
1002121,Company_1002121,South America,8533.153897340017,349.8277242038382,2024
1002137,Company_1002137,Europe,14075.806405892272,803.6912835071105,2026
1002171,Company_1002171,South America,12235785.89503607,307.91158747604504,2026
1002217,Company_1002217,Europe,5214.904358563609,642.0290113648562,2026
1002276,Company_1002276,Africa,8143.837795271879,234.44173552860158,2026
1002316,Company_1002316,South America,29096319.6731223,419.91640847158567,2025
1002388,Company_1002388,North America,17808.850321663653,728.1129355662298,2025
1002593,Company_1002593,South America,5972574.6818697695,884.3732559804963,2026
1002631,Company_1002631,South America,5726.34945824645,540.9039999946829,2026
1002838,Company_1002838,South America,41409.94488577019,824.0417108109759,2024
1002840,Company_1002840,North America,27462.07241569839,579.2162553680471,2024
